Season,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeElo,AwayElo,EloDiff,Home_PPG_Last5,Away_PPG_Last5,Home_GoalsScored_Last5,Away_GoalsScored_Last5,Home_GoalsConceded_Last5,Away_GoalsConceded_Last5,Home_Shots_Last5,Away_Shots_Last5,Home_ShotsAllowed_Last5,Away_ShotsAllowed_Last5,Home_SOT_Last5,Away_SOT_Last5,Home_SOTAllowed_Last5,Away_SOTAllowed_Last5,Home_OppAvgElo_Last5,Away_OppAvgElo_Last5,PPG_Last5_Diff,Goals_Last5_Diff,GoalsConceded_Last5_Diff,Shots_Last5_Diff,SOT_Last5_Diff,ShotDiff_Last5_Diff,HomeRestDays,AwayRestDays,RestDiff
2021/22,2021-10-30,Liverpool,Brighton,2,2,D,14,9,3,6,1614.43,1495.27,119.16,2.20,1.20,3.60,0.80,1.00,1.20,17.00,12.40,11.00,13.60,7.20,3.80,3.00,5.00,1536.65,1527.51,1.00,2.80,-0.20,4.60,3.40,7.20,6,7,-1
2021/22,2021-10-30,Man City,Crystal Palace,0,2,A,14,8,3,3,1651.78,1463.85,187.93,2.20,0.80,1.80,1.20,0.60,1.80,16.60,12.60,7.60,13.00,5.60,3.60,2.60,5.40,1510.91,1520.51,1.40,0.60,-1.20,4.00,2.00,9.40,7,7,0
2021/22,2021-10-30,Newcastle,Chelsea,0,3,A,6,19,1,6,1439.96,1608.19,-168.23,0.60,2.40,1.20,2.80,1.60,0.40,11.60,14.60,14.60,9.80,3.60,6.60,4.60,3.20,1491.12,1517.38,-1.80,-1.60,1.20,-3.00,-3.00,-7.80,7,7,0
2021/22,2021-10-30,Watford,Southampton,0,1,A,10,12,4,1,1483.23,1442.25,40.98,1.40,1.00,1.80,0.80,2.00,1.20,11.60,13.80,17.20,11.00,4.60,3.80,5.40,3.60,1510.62,1519.15,0.40,1.00,0.80,-2.20,0.80,-8.40,7,7,0
2021/22,2021-10-30,Tottenham,Man United,0,3,A,9,10,0,4,1533.42,1579.80,-46.38,1.20,0.80,1.20,1.00,2.00,2.40,11.20,17.60,13.20,14.60,4.40,6.00,5.00,5.60,1529.89,1545.43,0.40,0.20,-0.40,-6.40,-1.60,-5.00,6,6,0
2021/22,2021-10-31,Norwich,Leeds,1,2,A,14,13,3,6,1445.04,1500.96,-55.92,0.40,1.00,0.20,0.80,2.40,1.00,10.00,15.60,14.20,13.80,2.60,4.40,6.40,4.80,1505.26,1479.56,-0.60,-0.60,1.40,-5.60,-1.80,-6.00,8,8,0
2021/22,2021-10-31,Aston Villa,West Ham,1,4,A,9,21,3,9,1489.58,1568.51,-78.93,1.20,1.80,1.60,1.20,1.60,1.00,12.00,16.00,17.40,13.40,3.60,4.80,5.20,5.40,1536.56,1542.01,-0.60,0.40,0.60,-4.00,-1.20,-8.00,9,7,2
2021/22,2021-11-01,Wolves,Everton,2,1,H,10,14,4,5,1473.84,1514.64,-40.80,2.00,0.80,1.40,1.00,1.20,2.00,8.00,12.80,13.40,14.80,2.80,2.60,4.00,4.60,1482.74,1515.68,1.20,0.40,-0.80,-4.80,0.20,-3.40,9,9,0
2021/22,2021-11-05,Southampton,Aston Villa,1,0,H,9,14,3,3,1453.43,1481.81,-28.38,1.40,0.60,1.00,1.20,1.20,2.40,14.20,10.80,9.40,19.40,3.60,3.60,4.20,6.80,1488.02,1542.88,0.80,-0.20,-1.20,3.40,0.00,13.40,6,5,1
2021/22,2021-11-06,Man United,Man City,0,2,A,5,16,1,5,1588.47,1636.84,-48.37,0.80,2.00,1.20,1.80,2.20,1.00,16.20,15.80,13.80,7.20,4.80,6.00,4.80,2.80,1540.00,1515.35,-1.20,-0.60,1.20,0.40,-1.20,-6.20,7,7,0
2021/22,2021-11-06,Brentford,Norwich,1,2,A,19,9,7,5,1491.32,1436.64,54.69,0.80,0.40,1.40,0.20,2.00,2.20,13.80,10.40,12.80,14.40,5.40,2.20,4.80,6.00,1540.43,1509.62,0.40,1.20,-0.20,3.40,3.20,5.00,7,6,1
2021/22,2021-11-06,Chelsea,Burnley,1,1,D,25,5,4,2,1613.69,1426.34,187.35,2.40,1.20,2.80,1.40,0.40,1.40,14.40,10.80,9.40,15.00,5.80,4.00,3.00,4.40,1496.50,1513.03,1.20,1.40,-1.00,3.60,1.80,9.20,7,7,0
2021/22,2021-11-06,Crystal Palace,Wolves,2,0,H,13,4,6,2,1478.78,1485.01,-6.23,1.40,2.60,1.60,1.80,1.20,1.00,11.60,7.80,10.80,14.40,3.80,3.60,4.00,4.40,1532.27,1485.97,-1.20,-0.20,0.20,3.80,0.20,7.40,7,5,2
2021/22,2021-11-06,Brighton,Newcastle,1,1,D,14,6,5,1,1498.57,1434.45,64.12,0.80,0.40,0.80,1.00,1.40,2.00,11.80,9.40,13.60,14.00,4.00,2.40,5.00,4.00,1542.86,1509.70,0.40,-0.20,-0.60,2.40,1.60,2.80,7,7,0
2021/22,2021-11-07,Arsenal,Watford,1,0,H,14,7,6,1,1560.47,1472.06,88.41,2.20,0.80,2.00,1.20,0.80,2.00,13.60,11.20,13.20,17.20,5.80,3.80,4.80,4.60,1508.19,1505.44,1.40,0.80,-1.20,2.40,2.00,6.40,8,8,0
2021/22,2021-11-07,Everton,Tottenham,0,0,D,12,8,2,0,1503.47,1524.75,-21.28,0.80,1.20,1.20,1.20,1.80,2.00,13.40,11.40,13.80,11.20,3.40,4.00,4.80,3.80,1511.39,1528.11,-0.40,0.00,-0.20,2.00,-0.60,-0.60,6,8,-2
2021/22,2021-11-07,Leeds,Leicester,1,1,D,18,9,5,3,1509.36,1533.34,-23.97,1.40,1.60,1.00,2.00,1.00,1.80,13.80,15.80,13.20,13.80,3.80,7.00,4.00,4.60,1477.73,1507.83,-0.20,-1.00,-0.80,-2.00,-3.20,-1.40,7,8,-1
2021/22,2021-11-07,West Ham,Liverpool,3,2,H,7,16,3,5,1576.27,1611.13,-34.85,2.40,1.80,1.80,3.40,0.80,1.40,17.60,14.80,11.80,10.20,5.80,5.80,4.00,3.80,1518.32,1542.57,0.60,-1.60,-0.60,2.80,0.00,1.20,7,8,-1
2021/22,2021-11-20,Leicester,Chelsea,0,3,A,4,16,3,7,1532.65,1608.77,-76.12,1.60,2.60,1.80,3.00,1.60,0.40,13.20,18.40,15.60,7.40,6.60,6.60,5.00,2.60,1527.08,1455.02,-1.00,-1.20,1.20,-5.20,0.00,-13.40,13,14,-1
2021/22,2021-11-20,Aston Villa,Brighton,2,0,H,9,6,5,2,1471.00,1496.74,-25.75,0.00,0.80,1.00,0.80,2.60,1.40,12.20,13.00,15.60,13.20,3.60,4.20,6.60,4.60,1510.23,1537.90,-0.80,0.20,1.20,-0.80,-0.60,-3.20,15,14,1
2021/22,2021-11-20,Burnley,Crystal Palace,3,3,D,15,18,9,8,1431.26,1488.96,-57.70,1.20,1.80,1.20,1.80,1.20,1.00,10.00,12.60,15.60,10.00,3.80,4.40,4.20,3.60,1530.49,1528.70,-0.60,-0.60,0.20,-2.60,-0.60,-8.20,14,14,0
2021/22,2021-11-20,Newcastle,Brentford,3,3,D,23,10,9,4,1436.28,1479.76,-43.49,0.40,0.60,1.00,1.00,2.00,1.80,6.60,15.20,13.80,11.40,1.40,6.00,4.20,4.60,1511.65,1507.86,-0.20,0.00,0.20,-8.60,-4.60,-11.00,14,14,0
2021/22,2021-11-20,Norwich,Southampton,2,1,H,8,17,4,5,1448.20,1464.24,-16.05,1.00,2.00,0.60,1.20,2.00,1.00,10.20,12.40,16.00,11.20,2.80,3.00,6.60,4.20,1502.74,1496.12,-1.00,-0.60,1.00,-2.20,-0.20,-7.00,14,15,-1
2021/22,2021-11-20,Watford,Man United,4,1,H,20,9,7,3,1464.55,1579.86,-115.31,0.60,0.80,1.00,1.20,2.00,2.40,9.60,11.60,16.00,15.60,3.20,4.20,4.60,5.20,1526.35,1566.08,-0.20,-0.20,-0.40,-2.00,-1.00,-2.40,13,14,-1
2021/22,2021-11-20,Wolves,West Ham,1,0,H,15,8,5,3,1474.83,1587.27,-112.44,2.00,2.40,1.60,2.00,1.40,1.00,7.60,15.00,13.40,12.00,3.40,5.00,4.40,4.00,1492.36,1537.84,-0.40,-0.40,0.40,-7.40,-1.60,-8.80,14,13,1
2021/22,2021-11-20,Liverpool,Arsenal,4,0,H,19,5,9,3,1600.13,1567.98,32.15,1.60,2.20,3.20,1.60,1.40,0.60,14.80,14.00,9.20,12.60,5.60,5.60,3.60,4.20,1556.39,1495.47,-0.60,1.60,0.80,0.80,0.00,4.20,13,13,0
2021/22,2021-11-21,Man City,Everton,3,0,H,17,4,7,1,1645.46,1504.08,141.38,2.00,0.40,2.00,0.80,1.00,1.80,16.00,13.60,7.20,13.40,6.20,3.00,3.00,4.40,1513.56,1524.65,1.60,1.20,-0.80,2.40,3.20,8.60,15,14,1
2021/22,2021-11-21,Tottenham,Leeds,2,1,H,13,18,4,7,1524.14,1510.05,14.09,1.40,1.60,1.00,1.00,1.40,0.80,11.00,14.40,11.20,11.00,3.20,3.80,2.80,3.20,1521.70,1474.01,-0.20,0.00,0.60,-3.40,-0.60,-3.60,14,14,0
2021/22,2021-11-27,Arsenal,Newcastle,2,0,H,24,9,6,5,1558.90,1437.52,121.38,2.00,0.60,1.60,1.40,1.40,2.20,13.40,9.60,12.20,14.40,5.80,2.80,5.60,4.40,1515.18,1517.31,1.40,0.20,-0.80,3.80,3.00,6.00,7,7,0
2021/22,2021-11-27,Crystal Palace,Aston Villa,1,2,A,8,10,3,3,1487.32,1481.74,5.58,1.80,0.60,2.00,1.20,1.20,2.20,12.60,11.20,11.20,13.40,5.20,4.00,4.40,5.40,1510.31,1504.45,1.20,0.80,-1.00,1.40,1.20,3.60,7,7,0
2021/22,2021-11-27,Liverpool,Southampton,4,0,H,20,7,6,3,1609.20,1453.78,155.42,2.00,2.00,3.60,1.20,1.00,0.80,17.40,14.60,7.80,8.80,6.60,3.60,3.60,3.20,1541.45,1468.06,0.00,2.40,0.20,2.80,3.00,3.80,7,7,0
2021/22,2021-11-27,Norwich,Wolves,0,0,D,14,5,4,2,1458.66,1487.96,-29.30,1.40,2.00,1.00,1.40,2.20,1.20,9.80,9.20,16.60,13.40,3.20,3.80,6.80,4.60,1512.33,1518.44,-0.60,-0.40,1.00,0.60,-0.60,-2.60,7,7,0
2021/22,2021-11-27,Brighton,Leeds,0,0,D,20,11,4,4,1486.00,1500.46,-14.45,0.60,1.00,0.80,1.00,1.80,1.20,10.00,14.00,13.40,12.60,4.20,4.40,5.20,3.80,1523.00,1481.26,-0.40,-0.20,0.60,-4.00,-0.20,-4.80,7,6,1
2021/22,2021-11-28,Brentford,Everton,1,0,H,6,14,4,5,1478.52,1497.94,-19.42,0.20,0.20,1.20,0.60,2.20,2.20,14.60,12.00,12.40,14.20,5.60,2.80,5.40,4.60,1482.96,1533.02,0.00,0.60,0.00,2.60,2.80,4.40,8,7,1
2021/22,2021-11-28,Leicester,Watford,4,2,H,18,16,8,5,1524.80,1477.75,47.05,1.40,1.20,1.40,1.80,1.80,2.00,12.20,12.60,15.20,13.80,6.20,4.40,5.60,4.40,1556.74,1541.39,0.20,-0.40,-0.20,-0.40,1.80,-1.80,8,8,0
2021/22,2021-11-28,Man City,West Ham,2,1,H,19,5,9,3,1651.60,1574.15,77.45,2.40,2.40,2.20,1.80,0.60,0.80,17.00,13.00,6.80,12.40,7.00,4.60,2.40,3.80,1495.00,1530.86,0.00,0.40,-0.20,4.00,2.40,9.60,7,8,-1
2021/22,2021-11-28,Chelsea,Man United,1,1,D,24,3,6,2,1616.61,1566.65,49.96,2.60,0.60,3.00,1.20,0.20,3.00,17.60,10.80,7.00,17.20,6.20,3.60,2.80,6.20,1474.22,1552.22,2.00,1.80,-2.80,6.80,2.60,17.00,8,8,0
2021/22,2021-11-30,Newcastle,Norwich,1,1,D,9,16,1,6,1430.88,1459.50,-28.62,0.60,1.40,1.00,1.00,2.00,2.20,10.00,9.60,16.40,15.40,3.60,3.40,4.80,6.60,1522.00,1509.35,-0.80,0.00,-0.20,0.40,0.20,-0.60,3,3,0
2021/22,2021-11-30,Leeds,Crystal Palace,1,0,H,15,9,3,1,1500.04,1477.16,22.89,1.20,1.60,1.00,1.80,1.00,1.20,15.60,12.40,12.80,9.80,5.20,4.60,3.60,3.80,1492.31,1497.80,-0.40,-0.80,-0.20,3.20,0.60,0.20,3,3,0
2021/22,2021-12-01,Southampton,Leicester,2,2,D,15,15,7,6,1447.98,1533.46,-85.48,1.40,1.40,1.00,1.40,1.60,1.80,12.20,11.40,12.20,14.80,3.20,5.60,4.40,5.40,1487.07,1531.97,0.00,-0.40,-0.20,0.80,-2.40,3.40,4,3,1
2021/22,2021-12-01,Watford,Chelsea,1,2,A,13,8,6,4,1469.10,1615.18,-146.08,1.20,2.20,2.20,3.00,1.80,0.40,14.60,21.40,13.60,4.20,5.00,7.20,4.40,1.80,1526.72,1483.31,-1.00,-0.80,1.40,-6.80,-2.20,-16.20,3,3,0
2021/22,2021-12-01,West Ham,Brighton,1,1,D,14,9,6,3,1566.34,1486.42,79.92,1.80,0.60,1.80,0.80,1.20,1.80,10.80,11.80,13.20,12.60,4.40,4.40,5.20,5.40,1554.02,1533.21,1.20,1.00,-0.60,-1.00,0.00,-1.60,3,4,-1
2021/22,2021-12-01,Wolves,Burnley,0,0,D,16,6,2,1,1487.12,1432.91,54.21,1.60,1.20,0.80,1.80,0.80,1.80,8.40,10.20,13.40,17.20,3.40,4.80,4.40,5.40,1508.23,1538.20,0.40,-1.00,-1.00,-1.80,-1.40,2.00,4,11,-7
2021/22,2021-12-01,Aston Villa,Man City,1,2,A,9,17,3,7,1491.90,1659.41,-167.51,1.20,2.40,1.20,2.20,1.80,0.80,10.40,17.80,13.20,6.40,3.60,7.60,5.20,2.60,1509.59,1526.38,-1.20,-1.00,1.00,-7.40,-4.00,-14.20,4,3,1
2021/22,2021-12-01,Everton,Liverpool,1,4,A,8,16,2,7,1487.38,1615.01,-127.62,0.20,2.00,0.60,3.40,2.20,1.00,11.80,17.60,12.20,8.00,3.40,6.20,4.60,3.80,1518.85,1536.53,-1.80,-2.80,1.20,-5.80,-2.80,-10.00,3,4,-1
2021/22,2021-12-02,Tottenham,Brentford,2,0,H,11,6,6,2,1533.73,1489.08,44.66,1.40,0.80,1.00,1.40,1.40,2.00,10.20,12.40,12.00,14.20,2.40,5.00,3.60,6.20,1519.80,1463.67,0.60,-0.40,-0.60,-2.20,-2.60,-0.00,11,4,7
2021/22,2021-12-02,Man United,Arsenal,3,2,H,14,17,10,8,1568.08,1565.54,2.54,0.80,2.40,1.00,1.60,2.40,1.00,7.80,14.80,17.60,12.20,2.80,5.80,5.20,5.40,1571.26,1510.23,-1.60,-0.60,1.40,-7.00,-3.00,-12.40,4,5,-1
2021/22,2021-12-04,West Ham,Chelsea,3,2,H,11,19,5,7,1564.08,1621.21,-57.13,1.40,2.20,1.80,2.00,1.40,0.60,11.00,18.40,13.60,6.20,4.80,5.40,5.00,2.80,1542.71,1486.94,-0.80,-0.20,0.80,-7.40,-0.60,-14.80,3,3,0
2021/22,2021-12-04,Newcastle,Burnley,1,0,H,19,10,4,1,1431.70,1434.45,-2.75,0.60,1.40,1.00,1.80,2.00,1.40,10.60,10.00,16.60,17.40,3.40,4.60,5.40,4.60,1520.98,1507.35,-0.80,-0.80,0.60,0.60,-1.20,1.40,4,3,1
2021/22,2021-12-04,Southampton,Brighton,1,1,D,14,14,4,4,1450.39,1488.68,-38.29,1.40,0.80,1.00,0.80,1.60,1.20,12.00,11.60,13.40,10.80,3.80,4.00,4.60,3.80,1511.18,1517.34,0.60,0.20,0.40,0.40,-0.20,-2.20,3,3,0
2021/22,2021-12-04,Wolves,Liverpool,0,1,A,3,17,1,5,1485.57,1621.49,-135.92,1.60,2.00,0.60,3.20,0.60,1.20,10.00,17.00,11.00,7.20,3.00,6.00,3.80,3.40,1494.45,1516.14,-0.40,-2.60,-0.60,-7.00,-3.00,-10.80,3,3,0
2021/22,2021-12-04,Watford,Man City,1,3,A,11,26,4,13,1463.07,1664.93,-201.86,0.60,2.40,1.40,1.80,1.80,0.80,13.20,16.60,12.20,6.20,4.60,6.20,4.40,2.20,1544.51,1524.49,-1.80,-0.40,1.00,-3.40,-1.60,-9.40,3,3,0
2021/22,2021-12-05,Leeds,Brentford,2,2,D,13,9,6,3,1509.38,1480.35,29.03,1.60,0.80,1.00,1.20,0.80,2.00,15.00,10.60,13.00,14.40,5.00,4.40,3.00,6.20,1493.14,1463.68,0.80,-0.20,-1.20,4.40,0.60,5.80,5,3,2
2021/22,2021-12-05,Man United,Crystal Palace,1,0,H,16,8,3,2,1578.01,1467.81,110.20,1.40,1.40,1.60,1.60,1.80,1.20,8.20,11.20,17.20,11.60,4.00,4.20,5.20,4.00,1563.39,1509.97,0.00,0.00,0.60,-3.00,-0.20,-8.60,3,5,-2
2021/22,2021-12-05,Tottenham,Norwich,3,0,H,17,10,7,1,1542.45,1458.68,83.78,1.40,1.60,0.80,1.20,1.00,1.00,9.60,12.20,11.80,12.60,2.80,4.40,3.80,4.20,1528.27,1475.07,-0.20,-0.40,0.00,-2.60,-1.60,-1.80,3,5,-2
2021/22,2021-12-05,Aston Villa,Leicester,2,1,H,13,12,4,5,1486.38,1531.05,-44.67,1.20,1.00,1.20,1.40,1.60,2.00,10.20,12.40,12.20,14.80,3.40,5.60,4.80,5.80,1533.08,1518.91,0.20,-0.20,-0.40,-2.20,-2.20,0.40,4,4,0
2021/22,2021-12-06,Everton,Arsenal,2,1,H,11,10,5,3,1480.90,1555.62,-74.72,0.20,1.80,0.40,1.40,2.00,1.40,10.40,13.80,11.40,13.00,3.00,5.60,4.40,6.60,1547.52,1524.18,-1.60,-1.00,0.60,-3.40,-2.60,-1.80,5,4,1
2021/22,2021-12-10,Brentford,Watford,2,1,H,14,6,5,2,1481.19,1458.30,22.88,1.00,0.60,1.40,1.60,1.80,2.20,10.00,13.40,14.00,15.00,4.00,4.60,6.20,6.80,1482.79,1589.05,0.40,-0.20,-0.40,-3.40,-0.60,-2.40,5,6,-1
2021/22,2021-12-11,Man City,Wolves,1,0,H,24,2,10,1,1669.69,1479.29,190.40,3.00,1.00,2.40,0.20,0.60,0.60,19.00,8.60,6.80,11.60,8.20,2.40,2.40,3.80,1524.33,1515.82,2.00,2.20,0.00,10.40,5.80,15.20,7,7,0
2021/22,2021-12-11,Arsenal,Southampton,3,0,H,15,11,5,6,1543.50,1451.49,92.01,1.20,1.00,1.20,1.00,1.80,1.80,14.00,12.40,12.00,14.20,5.20,4.40,6.00,4.60,1511.74,1512.27,0.20,0.20,0.00,1.60,0.80,3.80,5,7,-2
2021/22,2021-12-11,Chelsea,Leeds,3,2,H,16,12,6,5,1609.58,1508.55,101.03,1.60,1.20,1.80,1.00,1.20,1.00,18.40,15.00,7.20,12.00,5.60,5.00,3.60,3.00,1511.76,1500.20,0.40,0.80,0.20,3.40,0.60,8.20,7,6,1
2021/22,2021-12-11,Liverpool,Aston Villa,1,0,H,20,4,5,0,1627.77,1497.66,130.11,2.40,1.80,3.00,1.40,0.80,1.00,17.60,11.00,6.00,10.40,6.40,3.60,2.40,4.00,1514.20,1525.59,0.60,1.60,-0.20,6.60,2.80,11.00,7,6,1
2021/22,2021-12-11,Norwich,Man United,0,1,A,11,13,5,5,1451.04,1584.94,-133.90,1.60,1.40,1.00,1.20,1.20,1.80,11.40,9.40,13.40,17.00,4.00,3.80,4.40,5.60,1483.37,1550.27,0.20,-0.20,-0.60,2.00,0.20,5.60,6,6,0
2021/22,2021-12-12,Burnley,West Ham,0,0,D,9,16,1,3,1424.37,1575.71,-151.33,1.20,1.40,1.40,1.60,1.20,1.60,10.20,9.00,18.00,15.60,3.80,4.00,4.60,5.80,1505.07,1569.04,-0.20,-0.20,-0.40,1.20,-0.20,-1.20,8,8,0
2021/22,2021-12-12,Leicester,Newcastle,4,0,H,8,12,5,3,1519.77,1441.78,77.99,1.00,1.20,1.60,1.20,2.00,1.40,11.60,13.20,15.60,14.80,5.00,4.00,5.60,4.40,1506.05,1486.24,-0.20,0.40,0.60,-1.60,1.00,-2.40,7,8,-1
2021/22,2021-12-12,Crystal Palace,Everton,3,1,H,17,12,6,6,1460.88,1493.02,-32.13,0.80,0.80,1.20,0.60,1.40,1.80,11.20,9.80,12.00,11.40,4.00,3.00,4.00,4.20,1495.21,1563.87,0.00,0.60,-0.40,1.40,1.00,0.80,7,6,1
2021/22,2021-12-14,Norwich,Aston Villa,0,2,A,7,17,3,6,1444.72,1491.23,-46.52,1.00,1.80,0.60,1.40,1.20,1.00,11.80,9.00,12.20,12.60,4.00,3.00,4.00,4.40,1502.09,1560.46,-0.80,-0.80,0.20,2.80,1.00,3.20,3,3,0
2021/22,2021-12-14,Man City,Leeds,7,0,H,31,6,15,3,1674.70,1501.38,173.32,3.00,1.00,2.20,1.20,0.60,1.40,20.60,13.80,6.20,13.40,9.20,5.00,2.40,3.60,1502.50,1515.45,2.00,1.00,-0.80,6.80,4.20,14.00,3,3,0
2021/22,2021-12-15,Brighton,Wolves,0,1,A,12,8,2,5,1487.58,1474.28,13.30,0.80,1.00,0.60,0.20,1.00,0.40,12.60,8.20,10.80,13.80,3.60,2.20,4.00,4.60,1484.53,1554.00,-0.20,0.40,0.60,4.40,1.40,7.40,11,4,7
2021/22,2021-12-15,Crystal Palace,Southampton,2,2,D,9,15,6,4,1471.81,1444.08,27.73,0.80,0.40,1.40,0.80,1.60,2.40,12.00,12.80,13.60,14.40,4.00,5.00,4.80,5.00,1496.81,1524.61,0.40,0.60,-0.80,-0.80,-1.00,0.00,3,4,-1
2021/22,2021-12-15,Arsenal,West Ham,2,0,H,21,7,8,1,1550.91,1571.61,-20.70,1.20,1.00,1.60,1.00,1.80,1.20,14.20,10.80,12.80,14.20,5.00,4.00,7.00,5.00,1507.62,1531.69,0.20,0.60,0.60,3.40,1.00,4.80,4,3,1
2021/22,2021-12-16,Chelsea,Everton,1,1,D,23,5,10,3,1616.75,1482.09,134.66,2.00,0.60,2.20,0.80,1.40,2.40,16.60,9.80,8.60,13.20,6.00,3.80,4.20,5.40,1528.21,1551.10,1.40,1.40,-1.00,6.80,2.20,11.40,5,4,1
2021/22,2021-12-16,Liverpool,Newcastle,3,1,H,23,4,8,2,1634.19,1433.99,200.20,3.00,1.00,2.80,1.00,0.20,2.00,18.40,14.40,5.40,13.60,6.40,4.40,1.80,4.40,1498.47,1490.48,2.00,1.80,-1.80,4.00,2.00,12.20,5,4,1
2021/22,2021-12-18,Leeds,Arsenal,1,4,A,9,21,2,12,1495.99,1561.51,-65.52,1.00,1.80,1.00,2.00,2.40,1.00,11.40,17.40,17.00,10.40,4.20,6.00,5.80,5.40,1545.56,1501.92,-0.80,-1.00,1.40,-6.00,-1.80,-12.60,4,3,1
2021/22,2021-12-19,Newcastle,Man City,0,4,A,5,18,1,7,1429.19,1680.09,-250.90,0.80,3.00,0.60,3.00,2.00,0.60,10.60,23.40,16.20,6.60,3.00,10.80,5.20,2.80,1521.36,1501.96,-2.20,-2.40,1.40,-12.80,-7.80,-22.40,3,5,-2
2021/22,2021-12-19,Wolves,Chelsea,0,0,D,4,8,1,1,1484.67,1613.06,-128.39,1.00,1.60,0.20,1.80,0.40,1.60,6.80,18.00,14.60,8.80,2.20,6.60,4.40,4.20,1534.07,1518.09,-0.60,-1.60,-1.20,-11.20,-4.40,-17.00,4,3,1
2021/22,2021-12-19,Tottenham,Liverpool,2,2,D,10,18,5,6,1550.09,1638.99,-88.90,2.00,3.00,1.40,2.60,0.80,0.40,11.60,19.20,11.20,5.20,3.40,6.20,3.20,1.60,1508.22,1471.68,-1.00,-1.20,0.40,-7.60,-2.80,-13.60,14,3,11
2021/22,2021-12-26,Man City,Leicester,6,3,H,17,14,9,8,1683.91,1527.56,156.35,3.00,1.40,3.40,2.20,0.40,1.80,23.20,11.40,6.60,14.40,10.40,5.40,2.40,5.20,1472.97,1492.53,1.60,1.20,-1.40,11.80,5.00,19.60,7,14,-7
2021/22,2021-12-26,Norwich,Arsenal,0,5,A,4,16,2,6,1436.05,1569.64,-133.59,0.40,1.80,0.20,2.40,1.40,1.20,11.60,16.80,12.20,10.40,3.80,7.20,4.20,4.80,1507.49,1513.61,-1.40,-2.20,0.20,-5.20,-3.40,-7.00,12,8,4
2021/22,2021-12-26,Tottenham,Crystal Palace,3,0,H,17,4,6,0,1552.59,1471.01,81.58,2.20,0.80,1.80,1.20,0.60,1.40,11.80,10.20,12.80,13.60,4.40,3.60,3.60,3.80,1520.05,1499.38,1.40,0.60,-0.80,1.60,0.80,2.40,7,11,-4
2021/22,2021-12-26,West Ham,Southampton,2,3,A,11,11,5,6,1561.01,1444.87,116.14,1.00,0.60,1.00,1.00,1.40,2.40,10.60,12.40,15.40,14.60,3.60,4.80,5.60,5.40,1546.90,1529.33,0.40,0.00,-1.00,-1.80,-1.20,-2.60,11,11,0
2021/22,2021-12-26,Aston Villa,Chelsea,1,3,A,8,10,1,4,1499.90,1609.52,-109.62,1.80,1.60,1.40,1.60,1.00,1.40,10.60,14.80,12.80,9.00,3.20,5.60,4.60,4.00,1550.05,1501.70,0.20,-0.20,-0.40,-4.20,-2.40,-8.00,12,7,5
2021/22,2021-12-26,Brighton,Brentford,2,0,H,15,16,5,6,1477.20,1490.53,-13.33,0.60,1.60,0.40,1.60,1.00,1.60,12.20,9.00,11.20,13.40,3.00,3.60,4.80,5.60,1492.49,1487.13,-1.00,-1.20,-0.60,3.20,-0.60,5.40,11,16,-5
2021/22,2021-12-27,Newcastle,Man United,1,1,D,13,13,8,4,1425.37,1591.27,-165.90,0.80,2.00,0.60,1.40,2.40,1.40,9.80,11.00,15.00,16.00,2.20,4.60,5.40,5.60,1545.60,1513.11,-1.20,-0.80,1.00,-1.20,-2.40,-0.20,8,16,-8
2021/22,2021-12-28,Crystal Palace,Norwich,3,0,H,19,12,6,3,1463.31,1429.71,33.60,0.80,0.20,1.00,0.20,1.60,2.40,9.40,9.60,15.00,14.40,3.00,3.40,4.40,5.00,1513.55,1523.83,0.60,0.80,-0.80,-0.20,-0.40,-0.80,2,2,0
2021/22,2021-12-28,Southampton,Tottenham,1,1,D,9,21,2,11,1458.10,1560.29,-102.19,1.20,2.60,1.60,2.40,2.00,0.60,13.20,13.60,12.80,11.20,5.40,5.60,5.20,3.20,1519.69,1513.56,-1.40,-0.80,1.40,-0.40,-0.20,-2.00,2,2,0
2021/22,2021-12-28,Watford,West Ham,1,4,A,14,13,5,6,1448.96,1547.79,-98.83,0.60,1.00,1.80,1.20,2.40,1.60,13.20,11.80,15.00,13.80,4.80,4.00,6.60,5.00,1573.19,1505.56,-0.40,0.60,0.80,1.40,0.80,0.20,18,2,16
2021/22,2021-12-28,Leicester,Liverpool,1,0,H,6,21,1,4,1521.78,1636.48,-114.70,1.40,2.60,2.80,2.20,2.40,0.80,13.40,18.80,14.60,5.80,6.40,6.20,5.60,2.00,1507.56,1490.94,-1.20,0.60,1.60,-5.40,0.20,-14.20,2,9,-7
2021/22,2021-12-29,Chelsea,Brighton,1,1,D,11,18,5,6,1616.47,1487.58,128.88,1.60,1.20,1.80,0.80,1.40,0.60,15.20,14.00,8.00,12.60,5.60,3.60,3.00,5.00,1507.86,1496.40,0.40,1.00,0.80,1.20,2.00,5.80,3,3,0
2021/22,2021-12-29,Brentford,Man City,0,1,A,6,12,2,3,1480.15,1689.69,-209.54,1.40,3.00,1.00,4.20,1.40,0.80,10.20,23.20,11.80,7.60,4.00,10.80,4.80,3.40,1495.31,1480.10,-1.60,-3.20,0.60,-13.00,-6.80,-17.20,3,3,0
